repo,pr_number,pr_title,task_type,total_files,lines_added,lines_deleted,pr_additions,pr_deletions,pr_commits,pr_review_comments,pr_comments,design_files,testbench_files,script_files,constraint_files,memory_files,build_files,config_files,doc_files,image_files,other_files,has_testbench,tb_file_list,rtl_file_list
ben-marshall/uart,5,fix issues on my setup,bug-fix,1,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,test/tb_tx.v,
ben-marshall/uart,1,Update impl_top.v,bug-fix,1,5,5,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,rtl/impl_top.v
thousrm/universal_NPU-CNN_accelerator,74,debugging mac,other,5,309,19,309,19,1,0,0,4,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac.sv,npu_v2/RTL/MAC/mac.sv|npu_v2/RTL/MAC/mac_pre_processing_unit.sv|npu_v2/RTL/common/tx_pkg.sv|npu_v2/TB/MAC/mac.sv
thousrm/universal_NPU-CNN_accelerator,73,debugging mac_pre_processing_unit(int),other,4,32,27,31,26,1,0,0,3,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac_pre_processing_unit.sv,npu_v2/RTL/MAC/mac_decoder_big.sv|npu_v2/RTL/MAC/mac_decoder_mid.sv|npu_v2/RTL/MAC/mac_pre_processing_unit.sv
thousrm/universal_NPU-CNN_accelerator,72,debugging mac_pre_processing_unit,other,6,332,45,330,43,1,0,0,5,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac_pre_processing_unit.sv,npu_v2/RTL/MAC/mac_decoder_big.sv|npu_v2/RTL/MAC/mac_decoder_mid.sv|npu_v2/RTL/MAC/mac_pre_processing_unit.sv|npu_v2/RTL/common/fifo_no_rst_data_type.sv|npu_v2/RTL/common/mac_pkg.sv
thousrm/universal_NPU-CNN_accelerator,71,designing mac_pre_processing_unit,other,2,281,4,277,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,npu_v2/RTL/MAC/mac_pre_processing_unit.sv|npu_v2/RTL/common/mac_pkg.sv
thousrm/universal_NPU-CNN_accelerator,70,designing mac_pre_processing_unit,other,7,414,10,413,9,1,0,0,7,0,0,0,0,0,0,0,0,0,0,,npu_v2/RTL/MAC/mac.sv|npu_v2/RTL/MAC/mac_decoder_big.sv|npu_v2/RTL/MAC/mac_decoder_mid.sv|npu_v2/RTL/MAC/mac_pre_processing_unit.sv|npu_v2/RTL/common/fifo_no_rst_data_type.sv|npu_v2/RTL/common/mac_pkg.sv|npu_v2/RTL/common/tx_pkg.sv
thousrm/universal_NPU-CNN_accelerator,69,complete debugging mac_lane(int mode),other,1,4,4,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,npu_v2/RTL/MAC/mac_psum_accumulator.sv
thousrm/universal_NPU-CNN_accelerator,68,debugging mac_lane int mode,other,6,53,41,49,37,1,0,0,5,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac_lane.sv,npu_v2/RTL/MAC/mac_2s_complement.sv|npu_v2/RTL/MAC/mac_lane.sv|npu_v2/RTL/MAC/mac_multiplier_mid.sv|npu_v2/RTL/MAC/mac_psum_accumulator.sv|npu_v2/RTL/common/mac_pkg.sv
thousrm/universal_NPU-CNN_accelerator,67,desinging mac_lane,other,7,320,41,318,39,1,0,0,6,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac_lane.sv,npu_v2/RTL/MAC/mac_2s_complement.sv|npu_v2/RTL/MAC/mac_lane.sv|npu_v2/RTL/MAC/mac_multiplier_mid.sv|npu_v2/RTL/MAC/mac_psum_accumulator.sv|npu_v2/RTL/common/mac_pkg.sv|npu_v2/RTL/common/right_shifter.sv
thousrm/universal_NPU-CNN_accelerator,66,complete designing mac_psum_accumulator,other,2,12,13,12,13,1,0,0,1,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac_psum_accumulator.sv,npu_v2/RTL/common/fp32_adder.sv
thousrm/universal_NPU-CNN_accelerator,65,designing psum_accumulator,other,4,462,12,457,7,1,0,0,3,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac_psum_accumulator.sv,npu_v2/RTL/MAC/mac_lane.sv|npu_v2/RTL/MAC/mac_psum_accumulator.sv|npu_v2/RTL/common/fp32_adder.sv
thousrm/universal_NPU-CNN_accelerator,64,complete designing fp32 converter,other,2,175,14,175,14,1,0,0,1,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_mac_fp32_converter.sv,npu_v2/RTL/MAC/mac_fp32_converter.sv
thousrm/universal_NPU-CNN_accelerator,63,designing fp32 converter,other,2,184,0,184,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,npu_v2/RTL/MAC/mac_fp32_converter.sv|npu_v2/RTL/MAC/mac_lane.sv
thousrm/universal_NPU-CNN_accelerator,62,complete designing adder tree,other,2,209,2,209,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_adder_tree.sv,npu_v2/RTL/MAC/mac_lane.sv
thousrm/universal_NPU-CNN_accelerator,61,design wallace tree,other,4,415,18,415,18,1,0,0,3,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/MAC/tb_wallace_tree.sv,npu_v2/RTL/MAC/mac.sv|npu_v2/RTL/MAC/mac_lane.sv|npu_v2/RTL/MAC/wallace_tree.sv
thousrm/universal_NPU-CNN_accelerator,60,add right shifter in mac lane,feature-addition,2,88,5,894,84,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,npu_v2/RTL/MAC/mac_lane.sv|npu_v2/RTL/common/right_shifter.sv
thousrm/universal_NPU-CNN_accelerator,57,designing mac lane,other,3,301,8,297,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,npu_v2/RTL/MAC/mac_2s_complement.sv|npu_v2/RTL/MAC/mac_lane.sv|npu_v2/RTL/common/right_shifter.sv
thousrm/universal_NPU-CNN_accelerator,56,fix fp32 adder & design find_max,bug-fix,5,145,47,145,47,1,0,0,4,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/common/tb_find_max_64.sv,npu_v2/RTL/common/find_leading_one.sv|npu_v2/RTL/common/find_max.sv|npu_v2/RTL/common/find_max_4.sv|npu_v2/RTL/common/find_max_64.sv
thousrm/universal_NPU-CNN_accelerator,55,fix fp32 adder & designing mac lane,bug-fix,8,237,60,236,59,2,0,0,8,0,0,0,0,0,0,0,0,0,0,,npu_v2/RTL/MAC/mac_lane.sv|npu_v2/RTL/MAC/mac_multiplier_mid.sv|npu_v2/RTL/common/find_leading_one.sv|npu_v2/RTL/common/find_max.sv|npu_v2/RTL/common/find_max_4.sv|npu_v2/RTL/common/fp32_adder.sv|npu_v2/RTL/common/mac_pkg.sv|npu_v2/RTL/common/tx_pkg.sv
thousrm/universal_NPU-CNN_accelerator,54,add ready valid in fp adder,feature-addition,2,35,10,35,10,1,0,0,1,1,0,0,0,0,0,0,0,0,1,npu_v2/TB/common/tb_fp32_adder.sv,npu_v2/RTL/common/fp32_adder.sv
thousrm/universal_NPU-CNN_accelerator,49,update,other,4,34,48,419,359,1,0,0,2,2,0,0,0,0,0,0,0,0,1,verilog/tb_ac.v|verilog/tb_ad_mul.v,verilog/Flip_Flop.v|verilog/Processing_element.v
thousrm/universal_NPU-CNN_accelerator,48,update,other,2,51,22,237,198,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,verilog/Flip_Flop.v|verilog/Processing_element.v
thousrm/universal_NPU-CNN_accelerator,47,COMPLETE NPU_simple version,other,1,17,15,2033,1982,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,46,update,other,1,175,81,8324,1521,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,45,update,other,1,145,142,1070,20917,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,44,complete run 44,other,1,1099,1030,5246,4935,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,43,update,other,1,615,4,4078,3459,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,42,complete run33,other,1,48,32,3966,3808,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,41,update,other,1,95,39,1155,138,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,40,update,other,1,93,126,2384,2417,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,39,update,other,1,11,17,4525,129,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,38,update,other,1,103,50,207,154,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,37,update,other,1,71,36,172,137,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,36,update,other,1,315,381,258,323,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,35,complete npu_simple(maybe?),bug-fix,2,19,6,270,265,2,0,0,1,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,verilog/NPU_simple.v
thousrm/universal_NPU-CNN_accelerator,34,update,other,1,274,29,378,134,1,0,0,0,1,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,33,update,other,2,464,123,653,232,1,0,0,0,2,0,0,0,0,0,0,0,0,1,verilog/run_npu_simple.v|verilog/tb_npu_simple.v,
thousrm/universal_NPU-CNN_accelerator,32,update,other,4,142,135,49720,239,1,0,0,3,1,0,0,0,0,0,0,0,0,1,verilog/tb_npu_simple.v,verilog/Control_part_simple.v|verilog/Memory_part.v|verilog/NPU_simple.v
thousrm/universal_NPU-CNN_accelerator,31,update,other,4,222,10,392,146,1,0,0,3,1,0,0,0,0,0,0,0,0,1,verilog/tb_npu_simple.v,verilog/Control_part_simple.v|verilog/Memory_part.v|verilog/NPU_simple.v
thousrm/universal_NPU-CNN_accelerator,30,update,other,1,5,2,13,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,verilog/Control_part_simple.v
thousrm/universal_NPU-CNN_accelerator,29,update,other,3,260,36,405,149,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,verilog/Control_part.v|verilog/Control_part_simple.v|verilog/Memory_part.v
thousrm/universal_NPU-CNN_accelerator,28,update,other,1,92,16,330,254,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,verilog/Memory_part.v
thousrm/universal_NPU-CNN_accelerator,27,update,other,1,78,26,305,260,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,verilog/Memory_part.v
thousrm/universal_NPU-CNN_accelerator,26,update,other,7,336,14,698,386,1,0,0,7,0,0,0,0,0,0,0,0,0,0,,verilog/Control_part.v|verilog/Flip_Flop.v|verilog/Memory_part.v|verilog/Processing_element_mod2.v|verilog/addertree_stage1_mod2.v|verilog/addertree_stage2_mod2.v|verilog/addertree_stage3_mod2.v
thousrm/universal_NPU-CNN_accelerator,25,update,other,4,461,0,834,264,1,0,0,4,0,0,0,0,0,0,0,0,0,0,,verilog/Flip_Flop.v|verilog/Processing_element_mod2.v|verilog/addertree_stage1_m2.v|verilog/addertree_stage2_mod2.v
thousrm/universal_NPU-CNN_accelerator,23,update,other,2,0,81,906,527,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,verilog/Adder.v|verilog/Multiply.v
thousrm/universal_NPU-CNN_accelerator,22,COMPLETE arithmetic part and testbench,feature-addition,4,146,17,891,206,1,0,0,3,1,0,0,0,0,0,0,0,0,1,verilog/tb_ap.v,verilog/Arithmatic_part.v|verilog/Processing_element.v|verilog/Processing_element_mod.v
thousrm/universal_NPU-CNN_accelerator,21,update,other,2,148,9,538,180,1,0,0,1,1,0,0,0,0,0,0,0,0,1,verilog/tb_ap.v,verilog/Processing_element.v
thousrm/universal_NPU-CNN_accelerator,20,update,other,4,83,16,291,189,1,0,0,2,2,0,0,0,0,0,0,0,0,1,verilog/tb_ac.v|verilog/tb_ap.v,verilog/Arithmatic_part.v|verilog/Processing_element_mod.v
thousrm/universal_NPU-CNN_accelerator,19,"COMPLETE arithmetic core, processing element, final adder",other,13,519,210,963,486,1,0,0,9,4,0,0,0,0,0,0,0,0,1,verilog/tb_ac.v|verilog/tb_ad_mul.v|verilog/tb_adderfinal.v|verilog/tb_addertree3.v,verilog/Carry_look_ahead_Generator.v|verilog/Flip_Flop.v|verilog/Processing_element.v|verilog/Processing_element_mod.v|verilog/adder_8to4.v|verilog/adder_9to4.v|verilog/adder_final.v|verilog/arithmatic_core_mod.v|verilog/arithmetic_core.v
thousrm/universal_NPU-CNN_accelerator,18,update addertree stage 3,feature-addition,5,314,3,563,149,1,0,0,3,2,0,0,0,0,0,0,0,0,1,verilog/tb_addertree2.v|verilog/tb_addertree3.v,verilog/adder_final.v|verilog/addertree_stage2.v|verilog/addertree_stage3.v
thousrm/universal_NPU-CNN_accelerator,17,update addertree stage 2,feature-addition,6,385,0,815,203,1,0,0,5,1,0,0,0,0,0,0,0,0,1,verilog/tb_addertree2.v,verilog/adder_12to4.v|verilog/adder_14to4.v|verilog/adder_8to4.v|verilog/adder_9to4.v|verilog/addertree_stage2.v
thousrm/universal_NPU-CNN_accelerator,16,update addertree stage 1,feature-addition,5,256,8,537,207,1,0,0,3,2,0,0,0,0,0,0,0,0,1,verilog/tb_addertree1.v|verilog/tb_multiplier.v,verilog/adder_13to4.v|verilog/adder_14to4.v|verilog/addertree_stage1.v
thousrm/universal_NPU-CNN_accelerator,15,update,other,10,198,32,772,565,1,0,0,9,1,0,0,0,0,0,0,0,0,1,verilog/tb_adder.v,verilog/adder_10to4.v|verilog/adder_11to4.v|verilog/adder_13to4.v|verilog/adder_15to4.v|verilog/adder_4to3.v|verilog/adder_5to3.v|verilog/adder_6to3.v|verilog/adder_7to3.v|verilog/addertree_stage1.v
thousrm/universal_NPU-CNN_accelerator,14,add several adders,feature-addition,5,195,32,468,191,1,0,0,4,1,0,0,0,0,0,0,0,0,1,verilog/tb_adder.v,verilog/adder_15to4.v|verilog/adder_5to3.v|verilog/adder_6to3.v|verilog/adder_7to3.v
thousrm/universal_NPU-CNN_accelerator,13,update,other,8,197,51,478,171,1,0,0,6,2,0,0,0,0,0,0,0,0,1,verilog/tb_ad_c.v|verilog/tb_adder.v,verilog/Relu.v|verilog/_5to3.v|verilog/adder_15to4.v|verilog/adder_5to3.v|verilog/adder_6to3.v|verilog/half_adder.v
thousrm/universal_NPU-CNN_accelerator,12,change the structure of simplified signed extension in ppg,other,4,35,37,119,114,1,0,0,2,2,0,0,0,0,0,0,0,0,1,verilog/tb_multiplier.v|verilog/tb_ppg.v,verilog/Partial_product_generator.v|verilog/multiplier.v
thousrm/universal_NPU-CNN_accelerator,11,update multiplier,other,2,202,16,308,74,1,0,0,1,1,0,0,0,0,0,0,0,0,1,verilog/tb_multiplier.v,verilog/multiplier.v
thousrm/universal_NPU-CNN_accelerator,10,update,other,4,90,48,177,101,1,0,0,3,1,0,0,0,0,0,0,0,0,1,verilog/tb_ppg.v,verilog/MBE_dec.v|verilog/_2s_com_g.v|verilog/multiplier.v
thousrm/universal_NPU-CNN_accelerator,9,update ppg,other,5,158,5,476,58,1,0,0,3,2,0,0,0,0,0,0,0,0,1,verilog/tb_ad_c.v|verilog/tb_ppg.v,verilog/Partial_product_generator.v|verilog/_5to3.v|verilog/full_adder.v
thousrm/universal_NPU-CNN_accelerator,6,update,other,5,75,2,320,134,1,0,0,4,1,0,0,0,0,0,0,0,0,1,verilog/tb_ac.v,verilog/MBE_dec.v|verilog/MBE_enc.v|verilog/Partial_product_generator.v|verilog/_2s_com_g.v
thousrm/universal_NPU-CNN_accelerator,4,update maxpooing,other,2,7,9,543,180,1,0,0,0,2,0,0,0,0,0,0,0,0,1,verilog/maxpooling.v|verilog/tb_ac.v,
thousrm/universal_NPU-CNN_accelerator,3,add modified version,feature-addition,3,90,48,163,89,1,0,0,2,1,0,0,0,0,0,0,0,0,1,verilog/tb_ac.v,verilog/Processing_element_mod.v|verilog/arithmatic_core_mod.v
thousrm/universal_NPU-CNN_accelerator,2,Master,other,2,175,1,1526,29,4,0,0,1,1,0,0,0,0,0,0,0,0,1,verilog/tb_ac.v,verilog/Processing_element_mod.v
dan-rodrigues/icestation-32,20,Add comments regarding ADPCM block sizes,feature-addition,1,1,1,11,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,hardware/ics_adpcm.v,
dan-rodrigues/icestation-32,17,hardware: Add HID report parser for KEYPAD,feature-addition,2,89,0,90,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,,hardware/usb/gamepads/usb_gamepad_reader.v|hardware/usb/gamepads/usbh_report_decoder_keypad.v
dan-rodrigues/icestation-32,11,hardware: Add HID report decoder for Logitech Wingman RumblePad,feature-addition,2,117,1,118,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,,hardware/usb/gamepads/usb_gamepad_reader.v|hardware/usb/gamepads/usbh_report_decoder_wingman.v
dan-rodrigues/icestation-32,8,Connect DOWN button on ULX3S PCB,other,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,hardware/ulx3s/ics32_top_ulx3s.v
dan-rodrigues/icestation-32,6,Keep ESP32 enabled on ULX3S,other,1,9,1,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,hardware/ulx3s/ics32_top_ulx3s.v
AUCOHL/DFFRAM,200,chore: update to librelane 2.4.2 + general gardening,feature-removal,4,15,79,517,668,5,0,0,3,1,0,0,0,0,0,0,0,0,1,models/rf/model.v,models/ram/model.v|platforms/gf180mcuD/gf180mcu_fd_sc_mcu7t5v0/block_definitions.v|platforms/sky130A/sky130_fd_sc_hd/block_definitions.v
AUCOHL/DFFRAM,185,Artifacts in CI + Disable 1RW1R,bug-fix,1,37,75,384,200,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,models/ram/model.v
AUCOHL/DFFRAM,182,"RAM32 Restructure, General Placement Improvements",feature-addition,1,6,72,208,139,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,models/ram/model.v
AUCOHL/DFFRAM,168,Update OpenLane + Streamline Terminologies,other,5,1197,379,300,817,4,0,0,2,3,0,0,0,0,0,0,0,0,1,models/rf/model.v|platforms/sky130A/sky130_fd_sc_hd/_building_blocks/rf/pdk_generics.v|verification/dffrf_tb.v,models/ram/model.v|platforms/sky130A/sky130_fd_sc_hd/block_definitions.v
AUCOHL/DFFRAM,155,Replace `get_pdk.py` with volare,feature-removal,1,2,2,52,143,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/ram/model.v
AUCOHL/DFFRAM,142,Fix Timing Issues,bug-fix,1,13,11,52,28,6,0,0,1,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/ram/model.v
AUCOHL/DFFRAM,137,Fix Clock Tree,bug-fix,1,40,30,80,41,4,0,0,1,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/ram/model.v
AUCOHL/DFFRAM,134,Improve clock delay,other,1,3,3,3,3,1,0,7,1,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/ram/model.v
AUCOHL/DFFRAM,132,Expand the register file functionality to support variable bit width,other,1,24,24,76,31,6,0,2,0,1,0,0,0,0,0,0,0,0,1,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/rf/model.v,
AUCOHL/DFFRAM,126,Move as much of the flow as possible to OpenLane,feature-addition,1,4,1,237,674,4,0,0,0,1,0,0,0,0,0,0,0,0,1,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/rf/model.v,
AUCOHL/DFFRAM,101,Reduced Antenna Issues to Single Digits (For <=256),other,1,164,51,679,562,11,0,0,1,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/BB/ram/model.v
AUCOHL/DFFRAM,102,Updates to 2R1W,other,1,1,0,321,510,3,0,0,0,1,0,0,0,0,0,0,0,0,1,platforms/sky130A/BB/rf/model.v,
AUCOHL/DFFRAM,104,PDK Independence,other,4,1157,1684,1942,1983,6,0,0,1,3,0,0,0,0,0,0,0,0,1,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/rf/model.v|platforms/sky130A/sky130_fd_sc_hd/hd_primitives.v|verification/dffrf_tb.v,platforms/sky130A/sky130_fd_sc_hd/_building_blocks/ram/model.v
AUCOHL/DFFRAM,98,"Initial Changes for Density Improvements, DRC Fixes, CI Fixes",other,1,4,4,260,90,4,0,0,1,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/BB/ram/model.v
AUCOHL/DFFRAM,79,Add support for dual ported RAM of sizes >= 128,feature-removal,2,9,402,244,635,4,0,0,2,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/BB/ram/legacy/model.v|platforms/sky130A/BB/ram/model.v
AUCOHL/DFFRAM,93,diode placement to solve antenna violations,other,2,15,1,56,19,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/BB/ram/model.v|platforms/sky130A/sky130_fd_sc_hd/diode_blackbox.v
AUCOHL/DFFRAM,78,Improved support for >128 sizes,other,2,25,25,61,61,3,0,0,2,0,0,0,0,0,0,0,0,0,0,,platforms/sky130A/BB/ram/legacy/model.v|platforms/sky130A/BB/ram/model.v
AUCOHL/DFFRAM,73,RF verification + sizes fixes in RF,other,2,258,18,272,21,2,0,1,0,2,0,0,0,0,0,0,0,0,1,platforms/sky130A/BB/rf/model.v|verification/dffrf_tb.v,
AUCOHL/DFFRAM,72,"1 rw1 r naming fixes, alongside rebasing and sizes fixes",other,2,529,370,507,347,15,0,2,1,1,0,0,0,0,0,0,0,0,1,platforms/sky130A/BB/rf/model.v,platforms/sky130A/BB/ram/model.v
AUCOHL/DFFRAM,62,Total Restructure,bug-fix,5,2954,291,649,919,19,0,0,2,3,0,0,0,0,0,0,0,0,1,Compiler/verification/tb_RAM32x32_1RW1R.v|platforms/sky130A/BB/rf/model.v|platforms/sky130A/sky130_fd_sc_hd/hd_primitives.v,platforms/sky130A/BB/ram/legacy/model.v|platforms/sky130A/BB/ram/model.v
AUCOHL/DFFRAM,44,Add 1x2 DEC,feature-addition,1,12,5,12,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,Compiler/sky130A/BB/experimental/model.v
AUCOHL/DFFRAM,42,Update Mux2x1 and Mux4x1,other,1,25,24,19,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,Compiler/sky130A/BB/experimental/model.v
AUCOHL/DFFRAM,36,Compiler Updates,other,1,9,7,658,307,7,0,0,1,0,0,0,0,0,0,0,0,0,0,,Compiler/BB.wip.v
AUCOHL/DFFRAM,31,Dual port ram tb,other,1,80,47,388,49,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,Compiler/BB.wip.v
AUCOHL/DFFRAM,26,PDN,other,1,26,26,166,79,11,0,0,1,0,0,0,0,0,0,0,0,0,0,,Compiler/BB.v
AUCOHL/DFFRAM,24,Buffer upsizing,other,1,3,2,6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,Compiler/BB.v
AUCOHL/DFFRAM,22,512x32 placement,other,1,4,4,69,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,Compiler/BB.v
AUCOHL/DFFRAM,17,Ci runs verilog verification,other,7,2486,63,104243,66,17,0,0,1,6,0,0,0,0,0,0,0,0,1,Handcrafted/Verification/tb_DFFRAM.v|Handcrafted/Verification/tb_RAM128x32.v|Handcrafted/Verification/tb_RAM32x32.v|Handcrafted/Verification/tb_RAM512x32.v|Handcrafted/Verification/tb_RAM8x32.v|pdk/hd_primitives.v,Compiler/BB.v
AUCOHL/DFFRAM,13,128x32 placement ,other,2,6,6,166,11,3,0,1,2,0,0,0,0,0,0,0,0,0,0,,Compiler/example/BB.v|Handcrafted/Models/BB.v
AUCOHL/DFFRAM,2,Add power pins,feature-addition,3,1020,137,1011,128,1,0,1,1,2,0,0,0,0,0,0,0,0,1,Handcrafted/Models/DFFRAM.v|Handcrafted/Verification/tb_DFFRAM.v,Handcrafted/Models/DFFRAMBB.v
nand2mario/usb_hid_host,9,"Revert ""ulx3s support""",other,5,63,495,172,1942,1,0,0,5,0,0,0,0,0,0,0,0,0,0,,boards/common/hid_printer.v|boards/ulx3s/ecp5pll.sv|boards/ulx3s/top.v|src/usb_hid_host.v|src/usb_hid_host_rom.v
nand2mario/usb_hid_host,7,ulx3s support,other,5,495,63,1942,172,18,0,0,5,0,0,0,0,0,0,0,0,0,0,,boards/common/hid_printer.v|boards/ulx3s/ecp5pll.sv|boards/ulx3s/top.v|src/usb_hid_host.v|src/usb_hid_host_rom.v
nand2mario/usb_hid_host,1,Add icesugar pro demo project,feature-addition,10,741,140,1127,782,8,0,0,9,1,0,0,0,0,0,0,0,0,1,boards/common/uart_tx_V2.v,boards/common/hid_printer.v|boards/common/print.vh|boards/common/utils.vh|boards/icesugar-pro/clock.v|boards/icesugar-pro/top.v|boards/tang-nano-20k/gowin_rpll_usb.v|boards/tang-nano-20k/top.v|src/print.vh|src/usb_hid_host.v
zeroasiccorp/umi,270,made axi2umi hostaddr dynamic,other,3,66,52,76,53,2,0,0,2,1,0,0,0,0,0,0,0,0,1,umi/adapters/axi2umi/rtl/axiwr2umi.v,umi/adapters/axi2umi/rtl/axi2umi.v|umi/adapters/axi2umi/rtl/axird2umi.v
zeroasiccorp/umi,267,Reworked axi2umi UMI resp ch to route on opcode instead of dstaddr,other,1,51,42,160,43,3,2,0,1,0,0,0,0,0,0,0,0,0,0,,umi/adapters/axi2umi/rtl/axi2umi.v
zeroasiccorp/umi,259,"Adding MM2S, S2MM converters (umi_stream)",other,3,803,0,828,0,14,18,0,2,1,0,0,0,0,0,0,0,0,1,umi/sumi/umi_stream/testbench/tb_umi_stream.v,umi/sumi/include/umi_messages.vh|umi/sumi/umi_stream/rtl/umi_stream.v
zeroasiccorp/umi,258,Removing floating fifo_write,feature-removal,1,0,8,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,umi/sumi/umi_fifo/rtl/umi_fifo.v
zeroasiccorp/umi,256,RTL only changes,other,2,7,5,7,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,,umi/adapters/tl2umi/rtl/tl2umi.v|umi/adapters/umi2apb/rtl/umi2apb.v
zeroasiccorp/umi,253,Changing globalid to srcaddr,other,1,41,42,41,42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,umi/adapters/tl2umi/rtl/tl2umi.v
zeroasiccorp/umi,252,Memif address range fix,bug-fix,1,19,20,20,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,umi/sumi/umi_memif/rtl/umi_memif.v
zeroasiccorp/umi,250,Down shifting address bits,other,1,16,22,16,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,umi/adapters/tl2umi/rtl/tl2umi.v
